dhe	та
përfundoi	виконано
përfundoi	завершене
përfundoi	закінчився
përfundoi	закінчилась
përfundoi	закінчилось
përfundoi	завершився
përfundoi	завершено
përfundoi	завершені
përfundoi	закінчено
përfundoi	закінчиться
përfundoi	закінчив
mire	хороші
mire	гарні
mire	добрий
mire	добре
sistem	система
sistem	системи
sistem	системний
sistem	системне
sistem	системна
des	des
des	дез
shekulli	ст
shekulli	століття
shekulli	century
periudhë	строк
periudhë	період
shoqërore	гуманітарний
shoqërore	соціальне
shoqërore	соціальні
shoqërore	соціальна
shoqërore	соціальний
artikuj	статті
artikuj	статтями
artikuj	статей
sotme	сьогодні
shkrimtar	writer
shkrimtar	письменник
ndërkohë	тимчасом
qartë	чисто
qartë	очистити
qartë	чітко
qartë	суто
huaj	незнайомця
huaj	іноземних
huaj	іноземні
huaj	іноземний
përgjatë	вздовж
përgjatë	уздовж
francez	френч
francez	французька
francez	французькою
francez	французький
thjeshtë	просту
thjeshtë	простий
thjeshtë	проста
thjeshtë	прості
thjeshtë	просте
thjeshtë	просто
fshatrat	селах
fshatrat	села
fshatrat	сіл
vlera	значення
vlera	цінності
vlera	значення
vlera	вартість
sikur	подобається
sikur	зразок
sikur	like
themeluar	заснував
themeluar	засновано
themeluar	встановлено
themeluar	подальшому
themeluar	заснований
rol	ролі
rol	роль
ndërkombëtar	міжнародний
ndërkombëtar	міжнародна
ndërkombëtar	міжнародні
ndërkombëtar	інтернаціонал
ndërkombëtar	міжнародне
bashkimi	union
bashkimi	союз
bashkimi	юніон
bashkimi	єдність
bashkimi	приєднання
lumi	річка
lumi	ріка
maqedoni	македонія
maqedoni	македонії
golin	мета
toka	землею
toka	earth
toka	землі
toka	земля
toka	земля
raste	випадках
raste	випадках
raste	випадки
raste	випадків
here	таймс
here	час
here	часи
here	times
here	тайм
here	час
xxxx	xxxx
filluan	почалося
filluan	почалось
filluan	почали
filluan	розпочато
filluan	почався
filluan	почато
shkurtër	short
shkurtër	короткий
shkurtër	коротка
shkurtër	скорочено
shkurtër	коротке
shkurtër	короткі
shkurtër	коротко
yyyy	рррр
roman	роман
william	вільям
uefa	уєфа
vendosi	вирішили
vendosi	вирішив
vendosi	вирішила
drejtuar	ішов
drejtuar	їдуть
mbetur	залишилося
mbetur	залишилось
mbetur	лишилось
rruga	стріт
rruga	вулиця
rruga	дорожні
rruga	дорога
ndoshta	maybe
ndoshta	можливо
ndoshta	ймовірно
ndoshta	орієнтовно
kupa	чашки
kupa	склянки
kupa	cups
kupa	чашок
kupa	чашка
kupa	чаша
kupa	кубок
ekonomik	економічне
ekonomik	економічні
ekonomik	економічна
ekonomik	економічний
ekonomik	корупцію
ekonomik	економічне
bukur	прекрасні
bukur	красивий
bukur	красива
bukur	красиві
bukur	гарно
jean	жан
jean	джин
turke	турецька
turke	турецький
turke	турецькою
turke	турецькі
ulët	низький
ulët	низька
ulët	low
periudha	строк
periudha	період
periudha	строк
periudha	строків
real	реал
real	справжня
real	справжні
real	реальний
real	справжній
jetojnë	жити
jetojnë	live
jetojnë	наживо
jetojnë	живу
jetojnë	трансляція
publik	публічний
publik	громадське
publik	паблік
publik	відкритий
publik	публічна
publik	громадського
pavarur	самостійна
pavarur	незалежні
pavarur	незалежна
pavarur	незалежний
pavarur	незалежне
ushtria	військові
ushtria	військовий
ushtria	армії
ushtria	армія
ushtria	військо
ushtria	армійський
lind	народження
lind	народився
lind	борн
lind	народилась
lind	народилася
lind	лінд
fundi	завершити
fundi	кінець
fundi	закінчити
fundi	закінчиться
fundi	закінчення
ndarë	розділена
ndarë	розділив
klubi	club
klubi	клуб
fakt	факт
kuqe	червона
kuqe	ред
kuqe	червоний
kuqe	червоне
kuqe	червоні
pasha	паша
puna	роботи
puna	робота
puna	працюю
puna	працюють
puna	роботу
puna	робочий
puna	пуна
udhëheqëse	провідних
udhëheqëse	вели
udhëheqëse	провідний
vdekur	помер
vdekur	померла
vdekur	мертвий
vdekur	dead
university	університет
www	www
gjeografike	географічні
gjeografike	географічне
gjeografike	географічні
gjeografike	географічний
gjeografike	географічне
madrid	madrid
madrid	мадрид
njësi	одиниці
njësi	юніт
njësi	одиниці
njësi	одиниця
osman	осман
qytetet	містами
qytetet	міста
qytetet	городи
qytetet	містах
qytetet	міст
https	https
gazeta	газета
gazeta	газетах
gazeta	газети
gazeta	папір
rritur	дорослих
rritur	доросла
rritur	дорослі
rritur	доросле
rritur	дорослий
format	форм
format	форми
format	формат
format	форматування
zgjedhur	вибраний
zgjedhur	обрані
zgjedhur	вибрані
zgjedhur	вибране
zgjedhur	вибрано
anëtarët	учасники
anëtarët	члени
banorët	мешканці
banorët	мешканці
banorët	мешканців
fuqi	влада
fuqi	живлення
fuqi	сила
fuqi	power
duhej	потрібним
duhej	потреби
duhej	потрібен
duhej	потрібною
duhej	необхідний
kalon	минає
kalon	мине
kalon	завершилися
punoi	спрацювало
punoi	працював
punoi	працювали
punoi	працювала
katolike	католицька
doli	завершився
artikulli	стаття
artikulli	статтю
shkollë	школа
shkollë	училище
seri	серія
seri	серії
seri	ряд
seri	ряди
përbashkët	спільну
përbashkët	поширив
përbashkët	спільні
përbashkët	поширили
përbashkët	спільний
përbashkët	спільними
përbashkët	поширені
përbashkët	спільне
përbashkët	загальні
përbashkët	common
përbashkët	спільна
përbashkët	спільне
akoma	still
akoma	ще
akoma	надалі
akoma	досі
akoma	ще
britanisë	британія
rezultat	результат
fëmijët	діти
fëmijët	дітям
fëmijët	дітьми
fëmijët	дітлахи
fëmijët	дітки
fëmijët	діти
fëmijët	дітьми
fëmijët	дітей
profesor	професор
ngjarje	подію
ngjarje	події
ngjarje	подією
ngjarje	подія
ngjarje	події
cet	cet
mban	тримає
mban	містить
mban	тримає
pika	крапок
pika	крапки
pika	краплі
pika	точка
pika	точку
pika	point
vendasit	місцеві
vendasit	жителів
vendasit	тубільцями
posta	мейл
posta	пошта
posta	поштою
fakultetin	факультету
fakultetin	факультет
kaloi	витрачено
kaloi	витрачений
kaloi	перетнув
