din	nga
bar	lokali
bar	bar
henric	henri
henric	henry
folosite	përdorur
folosite	përdoret
jumătate	gjysmën
jumătate	gjysem
jumătate	gjysmë
jumătate	gjysma
capitala	kryeqyteti
capitala	kapitali
capitala	kryeqytet
capitala	capital
capitala	kapital
fizice	fizike
fizice	fizik
mexico	meksikë
mexico	meksika
mexico	mexico
activitate	aktivitetin
activitate	aktiviteti
activitate	aktivitet
mesa	mesa
sfântul	shën
sfântul	sent
sfântul	saint
sfântul	shenjtor
științe	shkencave
științe	shkencat
soția	gruan
soția	bashkëshortja
soția	gruaja
metri	metra
imperiului	empire
imperiului	perandori
imperiului	perandoria
centrală	qëndrore
centrală	central
centrală	qendror
centrală	qendrore
vii	vii
singur	vetëm
singur	vetem
singur	beqare
singur	single
singur	beqar
singur	vetmuar
public	publik
public	publikë
public	publike
public	publiku
public	public
public	publikisht
nevoie	duhen
nevoie	duhet
nevoie	nevoja
nevoie	nevoitet
nevoie	nevojë
nevoie	duheshin
nevoie	duhej
nevoie	nevojshëm
nevoie	nevojshme
oamenii	popull
oamenii	njerëz
oamenii	njerez
oamenii	personat
oamenii	njerëzit
oamenii	njerzit
caz	case
caz	rast
caz	rest
caz	rasti
televiziune	televizion
televiziune	televizioni
televiziune	televizori
curtea	gjykatë
curtea	gjykate
curtea	gjykata
probleme	telash
probleme	telashe
probleme	probleme
probleme	probleme
probleme	problemet
probleme	problemeve
probleme	çështje
probleme	çështjet
publice	publik
publice	publikë
publice	publike
publice	publiku
publice	public
regia	regji
plan	plan
plan	plani
naturale	natyral
naturale	natyrale
naturale	natyrore
facultatea	kolegji
facultatea	kolegj
facultatea	fakulteti
facultatea	fakultet
facultatea	fakultetit
facultatea	fakultetin
pământ	tokë
pământ	toka
pământ	tokë
pământ	toka
pământ	toke
pământ	land
viena	vienë
viena	viena
viena	vjenë
viena	vienna
principale	kryesore
principale	main
principale	kryesor
prim	prim
arte	artet
arte	arte
alți	tjera
alți	tjetër
seria	seritë
seria	seria
seria	seri
dezvoltarea	zhvillimin
dezvoltarea	zhvillimi
dezvoltarea	zhvillim
direct	drejt
direct	drejtë
direct	drejtpërdrejt
direct	drejtpërdrejtë
direct	direkte
direct	direct
direct	direkt
direct	drejtpërdrejt
direct	direkt
șef	shef
șef	shefi
palatul	pallati
palatul	pallat
termenul	term
termenul	termin
termenul	afat
termenul	mandati
termenul	termi
altele	tjera
altele	tjetër
altele	tjeret
altele	tjerë
carte	libri
carte	libër
carte	liber
auto	auto
africa	afrika
africa	afrikë
religie	feja
religie	religjioni
religie	fe
conducerea	menaxhimi
conducerea	administrim
conducerea	menaxhim
asia	azi
asia	azia
final	mbarimi
final	fund
final	fundi
final	end
final	perfundim
final	finalja
final	finale
final	final
final	përfundimtar
adus	sjellë
adus	solle
adus	solli
para	dardhe
para	dardhë
următoarea	tjetër
următoarea	tjetra
următoarea	tjetri
următoarea	tjeter
următoarea	next
părți	pjesë
părți	pjeset
părți	pjesët
părți	pjesësh
părți	palët
părți	partitë
fratele	vëllai
fratele	vellai
fratele	vllai
fratele	vëlla
membrii	antarë
membrii	anëtarët
membrii	anëtarë
membrii	antarët
acord	marrëveshjeje
acord	marrëveshja
acord	marrëveshje
ambele	dyjat
ambele	dy
teatrul	teatri
teatrul	teatër
teatrul	teatrin
teatrul	teatër
teatrul	teatri
teatrul	teatrin
teatrul	migjeni
stânga	majt
stânga	majtas
stânga	lene
catolici	katolikë
catolici	katolikët
press	press
press	shtyp
press	shtypi
press	shtypni
traducere	përkthimi
traducere	përkthim
ludovic	louis
ludovic	luj
ludovic	luis
dumnezeu	zoti
dumnezeu	allahu
dumnezeu	zot
momentul	moment
momentul	momenti
drumul	rruga
drumul	rruge
drumul	rrugë
drumul	udha
drumul	road
evenimente	evente
evenimente	ngjarje
evenimente	ngjarjet
district	distrikti
district	qark
district	rajoni
und	und
luna	luna
luna	hëna
luna	hënë
luna	hena
luna	moon
luna	mun
luna	muaji
luna	muaj
publică	publik
publică	publikë
publică	publike
publică	publiku
publică	public
publică	publiko
publică	publikojë
arad	arad
poet	poeti
poet	poet
poet	poete
peter	pjetër
peter	pjetri
peter	peter
peter	piter
victoria	victoria
victoria	viktoria
fondat	themeluar
sovietică	sovjetike
sovietică	sovjetik
nivelul	nivel
nivelul	niveli
nivelul	level
rus	rus
rus	rusisht
rus	ruse
rus	rus
poartă	porta
poartă	veshe
poartă	veshin
poartă	vesh
martin	martini
martin	martin
observatorul	observatori
observatorul	vëzhguesi
observatorul	vëzhgues
observatorul	vëzhguesit
europeană	europian
europeană	evropian
europeană	evropiane
europeană	europiane
adrian	adriani
adrian	adrian
https	https
romane	romane
continuat	vazhdoi
continuat	vazhduar
continuat	vazhduan
pas	hap
pas	step
pas	hapi
pas	shkel
spus	tha
united	united
păianjeni	merimanga
păianjeni	merimangat
biserici	kishat
biserici	kisha
berlin	berlin
berlin	berlini
proiectului	projekti
lumina	dritë
lumina	drita
lumina	drite
haute	haute
elemente	elementët
elemente	objekte
elemente	elementë
elemente	sende
elemente	elementet
elemente	elementë
elemente	elemente
piatră	gur
piatră	stone
piatră	guri
piatră	gurit
piatră	gurë
piatră	shkëmb
piatră	gur
piatră	guri
piatră	rrok
piatră	rock
produse	produkti
produse	prodhim
produse	produktin
produse	produktit
produse	produkt
produse	prodhime
produse	produkte
produse	produktet
produse	prodhimet
romania	rumania
romania	rumanisë
romania	romania
romania	rumani
thomas	tomas
thomas	thomas
thomas	tomasi
sec	sek
sec	sec
piese	shina
piese	gjurmët
piese	gjurmë
piese	pjesë
piese	pjeset
piese	pjesët
piese	pjesësh
piața	tregu
piața	tregut
piața	treg
piața	market
găsit	gjet
găsit	gjetur
muzica	muzikë
muzica	muzika
muzica	muzike
muzica	muzik
folosită	përdorur
folosită	përdoret
casă	shtëpia
casă	shpi
casă	shtepi
casă	shtëpi
casă	shpija
casă	shpia
casă	shtëpi
casă	shtëpia
casă	shtepi
afaceri	biznes
afaceri	biznesi
afaceri	biznis
vestul	perëndimi
vestul	west
vestul	perendimi
vestul	perëndim
vestul	perendim
vestul	perëndimore
legătură	linku
legătură	link
legătură	lidhje
legătură	lidhja
grecia	greqia
grecia	greqi
liber	lirë
liber	lira
liber	falas
liber	free
înseamnă	nënkupton
pagini	faqe
pagini	faqet
national	national
national	kombëtare
moscova	moskë
moscova	moska
moscova	moskës
comunist	komunist
comunist	komunistë
comunist	komuniste
britanic	britanik
britanic	britanike
britanic	british
linia	rreshti
linia	linja
linia	line
linia	linjë
medie	mesatare
medie	mesatar
medie	mesatarja
medie	mesëm
medie	medium
medie	mesatar
medie	mesatare
medie	mesme
medie	mean
sovietice	sovjetike
sovietice	sovjetik
puterea	forca
puterea	forcë
puterea	fuqi
puterea	fuqin
puterea	power
puterea	fuqia
puterea	pushteti
puternic	fort
puternic	fuqishëm
puternic	fuqishem
oficială	zyrtar
oficială	official
oficială	zyrtare
legea	ligjin
legea	ligj
legea	ligji
legea	law
pierdut	humbi
pierdut	humba
pierdut	humbe
pierdut	humbur
colspan	colspan
afara	jashtë
afara	jashte
afara	jashtë
afara	out
afara	jashte
afara	jasht
cariera	karierë
cariera	karrierë
cariera	kariera
cariera	karriere
cariera	karriera
germani	gjermanet
germani	gjermanë
germani	gjermanët
rezultat	rezultojnë
rezultat	rezultati
rezultat	rezultat
structura	strukturë
structura	struktura
structura	strukture
rândul	rresht
rândul	rreshti
nordul	veri
nordul	veriut
nordul	veriu
nordul	veriut
nordul	veriore
nordul	verior
ușor	lehtë
ușor	avash
ușor	pak
ușor	pakëz
putere	forca
putere	forcë
putere	fuqi
putere	fuqin
putere	power
putere	fuqia
putere	pushteti
black	ziu
black	zi
black	black
black	zez
black	zeza
black	zezë
ediția	edicioni
ediția	edicion
ediția	edicionin
castelul	kalaja
castelul	kështjella
castelul	kështjellë
castelul	keshtjella
fiu	biri
fiu	biro
fiu	bir
naturală	natyral
naturală	natyrale
naturală	natyrore
consiliului	këshill
consiliului	këshilli
importantă	rëndësishme
cetatea	fortesë
cetatea	kalaja
cetatea	fortesa
cetatea	kala
cetatea	kështjellës
poltava	poltava
suprafața	siperfaqe
suprafața	sipërfaqe
suprafața	sipërfaqes
premii	dekorata
premii	çmime
premii	qmime
premii	çmime
premii	cmime
puncte	pikat
puncte	pika
puncte	pikat
puncte	pikë
prințul	princi
prințul	prince
prințul	princ
meteorologie	meteorologjisë
lungime	gjatësia
lungime	qu
social	sociale
social	shoqerore
social	shoqërore
social	shoqërorë
social	social
rapid	shpejt
rapid	shpejt
rapid	shpejte
generalul	gjeneral
generalul	gjenerali
generalul	përgjithshëm
generalul	general
femei	grat
femei	femrat
femei	gratë
femei	gra
femei	grate
femei	femra
international	internacional
international	international
international	internacionale
international	ndërkombëtar
international	ndërkombëtare
descrierea	përshkrimi
școală	shkoll
școală	shkolla
școală	shkollë
original	origjinale
original	origjinali
original	origjinal
original	original
șapte	shtate
șapte	shtatë
șapte	shtata
plante	bimët
plante	bimë
kiev	kiev
ediție	edicioni
ediție	edicion
ediție	edicionin
hidrologie	hidrologjia
locale	lokale
locale	vendase
locale	vendore
locale	lokal
locale	vendas
bacău	bacău
ocupat	zene
ocupat	zënë
ocupat	zan
adesea	shpesh
adesea	shpeshherë
volumul	volum
volumul	volumin
volumul	volumi
volumul	vëllimi
louis	louis
louis	luj
louis	luis
australia	australi
australia	australia
australia	australinë
australia	australisë
continuă	vazhdoni
continuă	vazhdojn
continuă	vazhdo
continuă	vazhdojnë
referințe	referenca
referințe	referencat
online	online
media	media
media	mediat
efectuat	interpretuar
efectuat	interpretoi
permite	lejo
permite	lejoje
nimic	hic
nimic	asgjë
nimic	asgje
consiliul	këshill
consiliul	këshilli
încercat	provova
literară	letrare
literară	letrar
simplu	thjeshte
simplu	thjeshtë
imediat	menjehere
imediat	menjëherë
canada	kanada
canada	kanadaja
canada	canada
punctul	pika
punctul	pikë
superioară	superior
superioară	eprori
superioară	superiore
wilhelm	william
wilhelm	uilliam
wilhelm	wilhelm
sociale	sociale
sociale	shoqerore
sociale	shoqërore
sociale	shoqërorë
sociale	social
grigore	grigore
grigore	gregori
științifică	shkencore
științifică	shkencorë
științifică	shkencor
planet	planet
planet	planeti
planet	planetit
deasupra	përmbi
deasupra	sipër
deasupra	mbi
joseph	xhozef
joseph	jusufi
joseph	joseph
joseph	jozef
arheologice	arkeologjike
arheologice	arkeologjik
case	case
case	rast
case	rest
case	rasti
case	shtëpitë
case	shtëpi
art	art
art	artit
art	arti
art	artin
stabilit	themeluar
politician	politikani
politician	politikan
scurtă	shkurt
scurtă	shkurtër
scurtă	shkurta
scurtă	shkurtë
scurtă	shkurtër
ortodoxă	ortodoks
ortodoxă	ortodoksë
ortodoxă	ortodokse
detalii	detaje
detalii	hollësitë
detalii	hollësi
detalii	detajet
detalii	detaje
detalii	detaj
detalii	hollësi
trupele	trupat
trupele	trupa
trupele	trupave
internet	interneti
internet	internet
real	real
real	reale
real	vertet
real	vërtetë
urss	brss
cultura	kulture
cultura	kultura
cultura	kulturë
romanul	roman
romanul	romani
romanul	novela
romanul	romanin
problema	problem
problema	problemi
volume	volume
americană	amerikani
americană	amerikan
americană	american
americană	amerikane
țările	shtetet
țările	vendeve
țările	shtete
țările	vendet
mesaj	mesazhi
mesaj	mesazh
hartă	harta
hartă	hartën
hartă	hartë
hartă	harte
hartă	map
internațională	internacional
internațională	international
internațională	internacionale
internațională	ndërkombëtar
internațională	ndërkombëtare
ciuda	inat
academia	akademi
academia	akademia
academia	academy
legate	lidhur
legate	lidhi
persoană	person
persoană	personi
complet	plotësuar
complet	kompletuar
complet	komplete
complet	komplet
complet	plotësisht
complet	plotesisht
complet	tërësisht
complet	komplet
complet	krejtësisht
major	majori
major	major
totală	totale
totală	total
totală	totali
totală	gjithsej
cultură	kulture
cultură	kultura
cultură	kulturë
obiective	objektivat
obiective	objektiva
obiective	qëllimet
obiective	gola
obiective	qëllimet
obiective	synime
obiective	objektivat
obiective	objektiva
obiective	shënjestra
actriță	aktore
actriță	aktorja
măsură	masë
existat	egzistonte
existat	ekzistuar
existat	ekzistonte
existat	ekzistonin
abu	ebu
abu	abu
catolică	katolikë
catolică	katolike
catolică	katolik
superior	superior
superior	eprori
superior	superiore
deschis	hape
deschis	hap
deschis	hapur
deschis	hapu
joc	loje
joc	loja
joc	lojë
parcul	parku
parcul	park
stare	gjëndja
stare	status
stare	statusi
stare	gjendja
stare	shtet
stare	shteti
stare	shtetit
stare	gjendje
stare	kusht
stare	kushti
ferdinand	ferdinand
fizică	fizikë
fizică	fizika
fizică	fizike
fizică	fizik
man	njeriu
man	burr
man	njeri
man	man
procesul	proçes
procesul	proces
procesul	proçesi
procesul	procesi
procesul	gjyq
procesul	gjyqin
procesul	gjyqi
unități	njësi
unități	njësitë
cale	pozicioni
cale	shtegu
rămâne	ngelet
rămâne	mbetet
rămâne	qëndron
rămâne	mbetët
ministerul	ministrinë
ministerul	ministrisë
ministerul	ministria
clasa	class
clasa	klasë
clasa	klasa
lipsa	mungese
lipsa	mungesë
lipsa	mungesa
proiect	projekti
formează	telefononi
fotbalist	futbollist
fotbalist	futbollisti
santa	babagjyshi
santa	babagjysh
santa	santa
administrativ	administrativ
administrativ	administrative
pune	qiti
pune	vër
pune	vendose
pune	qite
pune	veni
naștere	lindja
naștere	lindi
naștere	linde
calea	pozicioni
calea	shtegu
stadion	stadiumi
stadion	stadium
departe	larg
semnat	firmosi
semnat	firmosur
semnat	nënshkruar
greacă	greqisht
greacă	grek
greacă	greku
greacă	greke
roșu	kuqja
roșu	kuqe
roșu	kuq
roșu	redi
roșu	red
articolele	artikujt
articolele	artikuj
articolele	nenet
lupta	luftimi
lupta	luftimet
lupta	luftime
lupta	luftoni
lupta	lufto
lupta	sherr
neamț	neamţ
văzut	seen
văzut	pare
văzut	parë
văzut	shihet
văzut	pash
văzut	pashë
niciodată	kurre
niciodată	asnjëherë
niciodată	kurr
niciodată	kurrë
greco	greko
economice	ekonomikë
economice	ekonomik
economice	ekonomike
otoman	otomane
otoman	osmane
otoman	otoman
împăratul	perandori
împăratul	perandor
divizia	divizion
divizia	divizioni
divizia	ndarje
metal	metali
metal	metal
metal	metalet
monumente	monumente
monumente	monumentet
muhammad	muhamed
muhammad	muhammedi
muhammad	muhamedi
muhammad	muhammad
dezvoltare	zhvillimin
dezvoltare	zhvillimi
dezvoltare	zhvillim
cursul	kurs
cursul	kursi
construcție	ndërtimi
construcție	ndërtime
construcție	ndërtim
construcție	ndërtimet
alb	bardhë
alb	bardh
alb	bardha
alb	jes
bulgari	bullgarë
bulgari	bullgarët
bulgari	bullgarëve
bulgari	bullgare
bulgari	bullgarë
bulgari	bullgar
verde	grin
verde	jeshil
verde	green
verde	jeshile
verde	gjelbër
urmează	ndiqe
urmează	ndiqeni
urmează	follow
urmează	ndiqni
maghiari	hungarezët
maghiari	hungarezëve
debit	fluksi
debit	rrjedhë
debit	rrjedhin
hunedoara	hunedoara
arată	tregon
arată	shfaqje
arată	emisioni
arată	shfaqja
arată	show
arată	shfaq
acțiune	veprim
acțiune	veprimi
acțiune	aksion
acțiune	aksioni
acțiune	akcion
saxonia	saxony
include	përfshi
include	përfshin
obține	dil
obține	merr
obține	marr
obține	get
league	league
league	liga
league	ligë
daniel	danieli
daniel	daniel
destul	mjafton
destul	mjaft
destul	boll
jurnalul	ditari
jurnalul	ditarin
jurnalul	ditar
jurnalul	ditari
argeș	argeş
turistice	turiste
turistice	turist
turistice	turistike
live	jeto
live	jeton
live	jetoj
live	live
live	drejtpërdrejt
live	jetojnë
publicate	botua
publicate	publikohet
publicate	publikuar
publicate	botuar
situația	situatë
situația	situata
situația	gjendje
maghiară	hungareze
maghiară	hungarez
negru	ziu
negru	zi
negru	black
negru	zez
negru	zeza
negru	zezë
omul	njeriu
omul	burr
omul	njeri
omul	man
interes	interes
interes	interesi
știință	shkencë
știință	shkenca
acordat	dhënë
acordat	akord
alții	tjeret
alții	tjerë
teoria	teori
teoria	teoria
karl	karl
rând	rresht
rând	rreshti
folosește	përdorimi
folosește	përdor
folosește	përdorim
valoare	vlera
valoare	vlerë
civil	civil
civil	civile
civil	civil
civil	civilë
civil	civile
armată	ushtria
armată	ushtarakë
armată	ushtarake
armată	ushtarakët
armată	ushtarak
armată	ushtri
armată	ushtria
armată	ushtrie
tudor	tudor
modul	modalitetin
modul	modaliteti
modul	modulin
modul	plugin
regizat	regji
albert	alberti
albert	albert
sursă	burimi
sursă	burim
lacul	liqe
lacul	liqen
lacul	liqeni
lacul	lake
italian	italisht
italian	italiane
italian	italian
schimb	këmbim
schimb	shkëmbim
schimb	exchange
schimb	këmbimi
schimb	shkëmbimi
schimb	shkëmbimit
singură	vetëm
singură	vetem
singură	beqare
singură	single
singură	beqar
confesional	rrëfimi
culoare	ngjyrë
culoare	ngjyra
culoare	ngjyr
culoare	ngjyrë
culoare	ngjyra
chitară	kitara
chitară	kitarë
chitară	kitare
muncă	pune
muncă	punet
muncă	puna
muncă	puno
muncă	punë
muncă	pun
model	model
model	modelja
model	modeli
model	modele
model	shabllon
trece	kalon
trece	kaloni
literare	letrare
literare	letrar
găsește	gjej
studio	studio
studio	studion
materiale	materiale
materiale	materialet
materiale	materiale
dezvoltat	zhvilluara
dezvoltat	zhvilluar
populară	popullor
populară	popullore
frederic	frederic
frederic	frederik
frederic	frederik
corpul	body
corpul	trupin
corpul	trup
corpul	trupi
corpul	trupit
elena	elena
populare	popullor
populare	popullore
silla	silla
ideea	ideja
ideea	ide
ideea	idea
autori	autorë
autori	autorët
diagrama	diagramë
cercetare	kërkime
cercetare	kërkim
cercetare	hulumtimi
actual	aktual
actual	aktuale
companie	kompani
companie	kompania
companie	shoqëri
companie	ndërmarrje
controlul	kontrolla
controlul	kontroll
controlul	kontrolli
controlul	kontrollë
california	kaliforni
california	kalifornia
california	california
minute	minuta
minute	minutat
artist	artiste
artist	artistja
artist	artisti
artist	artist
pace	paqe
pace	selami
pace	selam
târgu	târgu
societatea	shoqëria
societatea	shoqëri
evrei	çifutë
evrei	hebrenjtë
evrei	hebrenj
evrei	çifutët
sens	kuptim
sens	sens
sens	sensi
formula	formula
formula	formulën
formula	formulë
meci	ndeshja
meci	ndeshje
contra	contra
contra	kundër
contra	counter
contra	kundra
contra	kundër
apariția	dalja
utilizator	përdoruesi
utilizator	përdorues
suedia	suedi
suedia	suedia
locuitorii	banorëve
locuitorii	banorët
locuitorii	banoret
locuitorii	banorë
prințesa	princesha
prințesa	princeshe
prințesa	princeshë
prințesa	princesh
