que	那個
memòria	記憶力
memòria	記憶
memòria	記憶體
memòria	回憶
cara	臉
cara	臉部
lletres	歌詞
quart	第四
jugadors	球員
jugadors	玩家
quilòmetres	公里
quilòmetres	萬里
quilòmetres	miles
quilòmetres	英里
inventari	存貨
inventari	庫存
martin	martin
martin	馬丁
missió	任務
concepte	構想
concepte	概念
concepte	理念
polítiques	政策
rock	岩
rock	岩石
rock	石頭
rock	rock
rock	搖滾
pràctica	實踐
pràctica	練習
anna	安娜
anna	anna
setmana	星期
setmana	周
setmana	週
smith	smith
smith	史密斯
participació	參與
segueix	跟著
segueix	跟隨
futur	今後
futur	將來
futur	未來
individual	個人
individual	個別
individual	個體
ciència	科學
filosofia	哲學
filosofia	理念
capità	機長
capità	隊長
bosc	林子
bosc	樹林
bosc	森林
fórmula	公式
fórmula	方程式
fórmula	配方
verd	綠色
verd	綠
verd	綠地
verd	格林
escena	場景
escena	現場
escena	一幕
pressió	壓力
pressió	氣壓
pressió	壓
inicialment	最初
viena	維也納
joseph	約瑟夫
joseph	joseph
joseph	約瑟
bgcolor	bgcolor
concentració	濃度
classes	類別
classes	班級
sortida	輸出
sortida	產出
sortida	退出
sortida	出境
sortida	出口
thomas	托馬斯
thomas	thomas
colònia	殖民地
por	恐懼
fulles	樹葉
fulles	葉子
arquitecte	建築師
règim	政權
règim	制度
portal	門戶
recursos	資源
creixement	成長
creixement	增長
establiment	建立
conflicte	衝突
pedro	pedro
tribus	部族
tribus	部落
polítics	政界人士
polítics	政客
polítics	政治家
poesia	詩
poesia	詩歌
ferran	ferdinand
peter	彼得
peter	peter
vint	twenty
vint	二十
mil	千
conseqüència	後果
regnat	統治
catòlica	天主教
catòlica	天主教徒
àrees	地區
pares	父母親
pares	父母
pares	家長
naturals	自然
naturals	天然
amic	朋友
amic	好友
mont	山
mont	蒙特
mont	蒙
irlanda	愛爾蘭
contacte	接觸
contacte	聯絡
louis	louis
louis	路易
louis	路易斯
minuts	分鐘
cert	真實
bronze	青銅
bronze	銅
actiu	積極
actiu	活躍
dalt	樓上
revolta	暴動
revolta	暴亂
revolta	騷亂
medicina	藥品
medicina	藥物
medicina	醫學
medicina	藥
medicina	醫藥
taller	研討會
valenciana	valenciana
curs	課程
modern	摩登
modern	現代
modern	近代
modern	現代化
polònia	波蘭
combat	作戰
líder	領導人
líder	領導者
líder	領袖
fundador	創辦人
fundador	創始人
afegir	加上
afegir	加
bèlgica	比利時
corrent	電流
corrent	現任
corrent	目前
princesa	王妃
princesa	小公主
princesa	公主
títols	頭銜
títols	職銜
títols	標題
vermell	紅
vermell	red
vermell	紅色
film	電影
film	膠片
film	影片
humà	人類
vaixells	船隻
vaixells	艇
vaixells	船隻
vaixells	船舶
coneguts	相識
coneguts	熟人
límit	限制
límit	上限
límit	極限
límit	限
límit	限額
galeria	畫廊
flors	花
flors	鮮花
flors	花卉
flors	花兒
flors	花朵
https	https
acte	act
producte	商品
producte	產品
producte	產物
coses	事情
coneixement	知識
totalment	充分
totalment	完全
tribu	部族
tribu	部落
raó	理由
raó	理性
raó	原因
estrella	星星
estrella	恆星
estrella	star
estrella	星
estrella	明星
germana	妹妹
germana	姐姐
germana	姐妹
germana	姊妹
germana	姊姊
comuna	公社
moviments	動作
nov	十一月
boscos	森林
províncies	省份
províncies	各省
finestres	windows
finestres	窗
finestres	視窗
ronda	ronda
ronda	圓
ronda	輪
morts	死
pista	追蹤
pista	曲目
pista	軌道
pista	軌跡
usuaris	使用者
don	唐
don	don
monument	碑
monument	紀念碑
reconeixement	升值
reconeixement	承認
reconeixement	表彰
tractament	治療
estrenada	首播
figures	數字
miguel	miguel
santiago	聖地亞哥
santiago	聖地牙哥
feina	工作
suècia	瑞典
washington	華盛頓
rosa	粉
rosa	粉色
rosa	粉紅色
rosa	粉紅
rosa	玫瑰
rosa	rose
rosa	rosa
monuments	古蹟
monuments	紀念碑
valors	價值
valors	價值觀
valors	數值
valors	值
park	樸
park	公園
religió	宗教信仰
religió	宗教
continuació	延續
enllaç	連結
enllaç	link
tasca	任務
obert	開
obert	營業
obert	開啟
obert	開放
policia	警方
policia	警務
policia	警察
oposició	反對
oposició	反對派
oposició	反對黨
tècniques	技術
digital	數碼
digital	數位
anònim	匿名
anònim	無名氏
predecessor	前身
org	org
milà	米蘭
residència	居住
residència	住宅
residència	居所
residència	住所
arquebisbe	大主教
setge	包圍
setge	圍城
setge	圍困
setge	圍攻
quadre	表
conquesta	征服
torrent	torrent
completament	完全
autònoma	自主
stadium	體育館
stadium	運動場
stadium	球場
checklist	清單
peça	追蹤
peça	曲目
peça	軌道
peça	軌跡
llenguatge	語言
llenguatge	語
llenguatge	語文
tecnologia	技術
tecnologia	科技
propietats	屬性
entrenador	教練
projectes	項目
lliures	free
lliures	自由
lliures	免費
lliures	磅
dit	指頭
dit	手指
proposta	提議
proposta	建議
proposta	提案
clau	鑰匙
clau	鍵
clau	key
clau	關鍵
agricultura	農耕
agricultura	耕作
agricultura	務農
agricultura	農業
agricultura	農業
relacionats	相關
espasa	刀
espasa	劍
espasa	寶劍
pèrdua	滅失
pèrdua	虧損
pèrdua	損失
pèrdua	喪失
colspan	colspan
extensió	延伸
extensió	擴展
extensió	延長
extensió	延期
alexandre	alexandre
alexandre	亞歷山大
alexandre	alexander
sang	血液
sang	血
sang	血跡
sang	鮮血
guinea	幾內亞
venècia	威尼斯
internet	網路
internet	網際網路
nacionals	國民
oct	十月
circuit	迴路
circuit	電路
simon	simon
simon	西蒙
simon	西門
anàlisi	分析
resposta	回答
resposta	答
resposta	答案
oficialment	官方
oficialment	正式
moscou	莫斯科
periodista	記者
festes	假期
festes	假日
festes	節假日
festes	節日
terreny	地形
terreny	地勢
terreny	地面
operació	手術
operació	行動
operació	運算
operació	操作
fortalesa	堡壘
fortalesa	要塞
internacionals	國際
blau	blue
blau	藍
blau	藍色
roig	紅
roig	red
roig	紅色
millorar	改進
millorar	改善
senyal	訊號
difícil	困難
difícil	難
difícil	艱難
versions	版本
metge	內科醫生
metge	醫師
metge	醫生
metge	博士
cadena	弦樂
cadena	字串
cadena	弦
cadena	鏈
cadena	連鎖
cadena	鏈條
aliança	聯盟
aliança	同盟
aliança	結盟
models	模型
models	模特
models	型號
models	模特兒
vaixell	船
vaixell	船隻
vaixell	艇
historiador	歷史學家
lletra	歌詞
junta	董事會
presó	監獄
royal	皇家
royal	皇室
celebrar	慶祝
aplicació	申請
aplicació	申請書
obertura	光圈
obertura	孔徑
obertura	開局
obertura	開幕
esdeveniments	事件
esdeveniments	活動
categories	類別
amics	朋友
amics	好友
turó	希爾
turó	山
parella	夫妻
parella	情侶
parella	夫婦
israel	以色列
black	黑
black	black
black	黑色
black	黑人
concert	音樂會
concert	演唱會
reforma	改革
simple	簡單
portes	門
idees	想法
dimensions	尺寸
anteriorment	先前
parròquia	教區
excepte	除了
excepte	除外
comunista	共產主義
exemples	舉例
exemples	例子
exemples	範例
reserva	預訂
reserva	保留
reserva	準備金
reserva	儲備
oli	油
oli	石油
oli	機油
vídeo	視訊
vídeo	影片
dedicada	奉獻
dedicada	專用
autoritat	權威
compost	復合
compost	化合物
compost	大院
inicial	初始
forta	強大
forta	強壯
forta	強烈
forta	強
forta	堅強
econòmic	經濟
destacats	突顯
darrera	上次
darrera	最後
expressió	表達
expressió	表情
accions	行動
imperial	帝王
càrrega	負載
càrrega	裝載
càrrega	負荷
càrrega	裝載
descripció	說明
descripció	描述
henry	亨利
henry	henry
muhammad	穆罕默德
feb	二月
dedicat	奉獻
dedicat	專用
lleis	法律
atenció	注意
atenció	注意力
cavall	馬
cavall	馬匹
rectangular	矩形
justícia	正義
justícia	司法
volia	通緝
luxemburg	盧森堡
fàbrica	廠
fàbrica	工廠
fernando	fernando
diners	金錢
diners	錢
béns	商品
béns	貨物
gas	氣
gas	天然氣
gas	汽油
gas	氣體
presa	壩
presa	水電站
presa	水庫
presa	大壩
presa	水壩
presa	獵物
populars	熱門
populars	流行
populars	受歡迎
populars	人氣
nivells	關卡
completa	完整
completa	完成
flota	艦隊
flota	船隊
flota	車隊
branca	分行
branca	分支
red	紅
red	red
red	紅色
paris	巴黎
daniel	丹尼爾
daniel	daniel
programes	方案
programes	方案
programes	程式
centres	中心
planeta	行星
planeta	星球
atacs	攻擊
atacs	襲擊
principat	公國
habitual	平時
municipals	市政
migdia	正午
migdia	中午
treballadors	勞動者
treballadors	工人
solar	太陽
solar	太陽能
carrers	街道
instruments	儀器
instruments	樂器
instruments	文書
nombres	數字
complex	複雜
símbol	象徵
símbol	符號
pintures	油漆
pintures	顏料
pintures	油畫
pintures	繪畫
constant	常數
matar	殺戮
matar	殺害
gestió	管理
àcid	酸
àcid	酸性
temporades	四季
temporades	季
temporades	季節
crisi	危機
sants	聖人
sants	聖徒
ali	阿里
ali	ali
ensenyament	教書
ensenyament	教學
ensenyament	教
historia	historia
baixes	低低
baixes	低
motius	理由
motius	原因
motius	動機
necessitat	需求
necessitat	需要
possibilitat	可能性
complet	完整
complet	完成
martínez	martinez
pérez	pérez
universal	環球
universal	普及
universal	普遍
arcs	弓
convent	修道院
jueus	猶太人
jueus	猶太
bernat	bernat
con	錐
cristians	基督教徒
cristians	基督徒
derrota	敗
noruega	挪威
famós	著名
famós	有名
cambridge	劍橋
estudiants	學生
doctor	醫師
doctor	醫生
doctor	博士
espais	空格
espais	空間
riera	流
riera	溪流
interpretació	口譯
caiguda	秋季
caiguda	秋天
caiguda	跌倒
basat	基於
incloure	包括
intent	嘗試
intent	企圖
din	din
utc	utc
clàssica	古典
mínim	最少
mínim	最小
estàndard	標準
hom	磡
institucions	機構
representant	代表
altura	身高
altura	高度
escultura	雕塑
escultura	雕刻
marquès	侯爵
urbà	urbano
editor	編輯
agència	代理商
agència	機構
visió	視覺
visió	願景
visió	視野
visió	展望
laterals	橫向
laterals	側
international	國際
esteve	stephen
diòcesi	教區
musulmans	穆斯林
gira	旋轉
retorn	返回
retorn	回歸
nostra	nostra
concurs	比賽
concurs	競賽
acceptar	接受
reacció	反應
golf	高爾夫球
global	全球
directe	直接
marit	丈夫
terrestre	陸地
rang	排名
tractar	對待
actuals	電流
actuals	現任
actuals	目前
responsable	負責
partida	game
partida	比賽
partida	博弈
partida	遊戲
pacífic	太平洋
arbre	樹
arbre	樹木
florida	佛羅里達
florida	佛羅里達州
declarar	宣告
declarar	申報
cicle	週期
cicle	迴圈
llegenda	傳說
llegenda	傳奇
llançament	發射
orient	東方
patir	受苦
donen	丹
donen	dan
similars	類似
similars	相似
estrelles	星星
estrelles	明星
estrelles	星空
estrelles	星
estrelles	恆星
caixa	箱
caixa	框
caixa	盒
caixa	盒子
caixa	方框
utilitzant	使用
estructures	結構
ciutadans	市民
ciutadans	公民
inicis	開端
signar	簽名
signar	簽字
signar	簽
guerres	戰爭
femení	女
femení	女性
generació	一代
generació	世代
survey	調查
survey	問卷調查
platja	沙灘
platja	海灘
pell	肌膚
invasió	入侵
invasió	侵略
all	大蒜
all	蒜
eix	軸線
eix	軸
eix	軸心
papers	論文
casat	已婚
àrabs	阿拉伯人
alegre	開朗
ago	八月
valign	valign
successió	繼承
successió	繼任
andorra	安道爾
aliats	盟友
aliats	盟軍
aliats	盟國
aliats	同盟
comptes	決算
atenes	雅典
nobel	諾貝爾
terrassa	露台
terrassa	陽台
terrassa	臺
crist	基督
gèneres	流派
biografia	傳記
biografia	自傳
pilot	試點
pilot	飛行員
pilot	駕駛員
coalició	聯盟
coalició	聯軍
arbres	樹
arbres	樹木
liberal	自由主義
ulls	眼神
ulls	雙眼
ulls	眼睛
ulls	眼
conservació	養護
conservació	保育
actuació	績效
actuació	業績
usa	利用
usa	使用
concerts	音樂會
concerts	演唱會
hongria	匈牙利
plans	計劃
artístic	藝術
ducat	公國
freqüència	頻率
aconsegueix	獲取
aconsegueix	獲得
aconsegueix	得到
mètodes	方法
trajectòria	軌跡
algú	某人
algú	有人
experiència	體驗
experiència	經驗
xile	智利
esmenta	提及
esmenta	mentions
expansió	膨脹
expansió	擴建
expansió	擴張
expansió	拓展
expansió	擴大
expansió	擴展
aeroport	機場
curt	curt
curt	簡短
curt	短期
curt	短
curt	矮
alumnes	學生
veïns	鄰
veïns	鄰居
veïns	鄰國
veïns	鄰居
restaurant	飯店
restaurant	餐廳
restaurant	餐館
retornar	返回
retornar	回歸
bellesa	美容
bellesa	美人
bellesa	美女
bellesa	美
punta	提示
punta	小費
man	人
man	男人
man	man
guitarra	吉他
tradicionals	傳統
turquia	土耳其
decisió	決定
mesures	措施
atlàntic	大西洋
selva	叢林
instrument	儀器
instrument	樂器
instrument	文書
guàrdia	守衛
guàrdia	衛兵
guàrdia	警衛
guàrdia	守護
titular	頭條
escrits	著作
elèctric	電氣
elèctric	電
elèctric	電動
advocat	律師
fruit	果實
fruit	水果
fruit	果
ucraïna	烏克蘭
solució	溶液
eslovàquia	斯洛伐克
vent	風
primavera	春
primavera	春秋
primavera	春天
primavera	彈簧
primavera	春季
tinent	中尉
grand	grand
correu	mail
correu	郵件
correu	郵寄
correu	信件
dinamarca	丹麥
aplicacions	申請
aplicacions	申請書
texas	德州
texas	德克薩斯州
relativament	相對
badia	灣
badia	海灣
breu	簡短
mario	mario
ordres	命令
ordres	命令
ordres	訂單
coordenades	坐標
coordenades	座標
banc	銀行
religiós	宗教
vehicles	車輛
pintors	畫家
districtes	各區
districtes	各地區
augment	增加
augment	提高
ocell	伯德
ocell	鳥
possessió	持有
possessió	擁有
possessió	佔有
conseller	參贊
persecució	迫害
càrrecs	收費
científic	科學家
oceà	大洋
oceà	洋
oceà	海洋
oceà	海
cònsol	領事
cònsol	執政官
jardí	園
jardí	園林
jardí	花園
jardí	園藝
perú	秘魯
medalles	獎章
medalles	勳章
medalles	獎牌
autoritats	當局
registre	註冊
registre	登記
tribunal	法庭
tribunal	法院
mestres	教師
recorregut	游
recorregut	遊覽
recorregut	導覽
recorregut	旅遊
error	錯誤
error	錯誤
denominació	名字
denominació	名稱
denominació	姓名
malalties	疾病
reunir	集合
dolça	甜蜜
dolça	甜
joventut	青年
joventut	青春
joventut	青少年
molí	磨坊
artística	藝術
matemàtiques	數學
peus	英尺
peus	腳
decoració	裝飾
decret	法令
decret	政令
recentment	最近
recentment	近日
recentment	近期
culte	崇拜
culte	邪教
culte	崇拜
culte	禮拜
columna	柱
columna	專欄
columna	欄
columna	列
menjar	糧食
menjar	食品
menjar	食物
inclòs	包括
inclòs	包括
japonès	日本人
japonès	日文
noble	高尚
noble	貴族
noble	高貴
noble	崇高
murs	牆壁
murs	城牆
murs	牆
dotze	十二
london	倫敦
conferència	會議
xinès	中文
xinès	漢語
xinès	華人
columnes	欄
lluna	月球
lluna	月亮
lluna	月
institució	體制
institució	機構
ple	飽
ple	完整
ple	滿
cua	佇列
cua	排隊
cua	尾巴
cua	尾
finestra	窗戶
finestra	窗
finestra	視窗
altes	ups
sèries	系列
singh	singh
moments	moments
moments	瞬間
moments	時刻
corea	韓國
corea	朝鮮
png	png
ferrocarril	鐵路
ferrocarril	鐵道
ferrocarril	鐵路
ferrocarril	鐵道
bloc	區塊
bloc	block
turisme	旅遊
psoe	psoe
estany	池
estany	池塘
definició	定義
òrbita	軌道
condició	條件
condició	狀況
intenció	意圖
intenció	意向
groc	黃色
groc	黃
cercle	圓形
cercle	圓
cercle	圓圈
cercle	迴圈
cercle	圈
aèria	空中
defensar	捍衛
defensar	保衛
falta	缺少
falta	失蹤
falta	遺失
objectius	目標
torn	輪班
torn	車床
torn	轉
contrari	對面
parets	牆壁
parets	城牆
parets	牆
originalment	原本
ferrer	鐵匠
abadia	修道院
notícies	新聞
mark	標記
mark	標示
mark	馬克
mark	mark
poemes	詩
poemes	詩歌
funcionament	手術
funcionament	行動
funcionament	運算
funcionament	操作
familia	家人
familia	家屬
familia	家庭
nen	兒童
nen	孩子
cat	貓咪
cat	貓
cat	cat
diàmetre	直徑
escòcia	蘇格蘭
elecció	選擇
introducció	介紹
infanteria	步兵
característica	功能
característica	特色
característica	特徵
setmanes	星期
setmanes	周
setmanes	週數
martín	martin
martín	馬丁
ofereix	優惠
trenta	三十
trenta	thirty
descriu	形容
descriu	描述
posicions	職位
pdf	pdf
esport	體育
esport	運動
